time,location
1366664378,in[north-main],
1366664388,in[north-main],
1366664398,in[north-main],
1366664408,in[north-main],
1366664419,in[north-main],
1366664429,in[north-main],
1366664439,in[north-main],
1366664449,in[north-main],
1366664460,in[north-main],
1366664470,in[north-main],
1366664480,in[north-main],
1366664490,in[north-main],
1366664500,in[north-main],
1366664510,in[north-main],
1366664521,in[north-main],
1366664531,in[north-main],
1366664541,in[north-main],
1366664551,in[north-main],
1366664562,in[north-main],
1366664582,in[north-main],
1366664592,in[north-main],
1366664602,in[north-main],
1366664612,in[north-main],
1366664622,in[north-main],
1366664632,in[north-main],
1366664642,in[north-main],
1366664653,in[north-main],
1366664672,in[north-main],
1366664683,in[north-main],
1366664693,in[north-main],
1366664703,in[north-main],
1366664713,in[north-main],
1366664723,in[north-main],
1366664734,in[north-main],
1366664744,in[north-main],
1366664754,in[north-main],
1366664764,in[north-main],
1366664777,in[north-main],
1366664787,in[north-main],
1366664797,in[north-main],
1366664807,in[north-main],
1366664817,in[north-main],
1366664852,in[north-main],
1366664868,in[north-main],
1366664878,in[north-main],
1366664889,in[north-main],
1366664899,in[north-main],
1366664909,in[north-main],
1366664919,in[north-main],
1366664960,in[north-main],
1366664977,in[north-main],
1366664988,in[north-main],
1366664998,in[north-main],
1366665008,in[cutter-north],
1366665018,in[north-main],
1366665029,in[north-main],
1366665039,near[north-main; kemeny; cutter-north; ],
1366665059,near[kemeny; north-main; cutter-north; ],
1366665069,in[kemeny],
1366665083,in[kemeny],
1366665093,in[kemeny],
1366665109,in[kemeny],
1366665119,near[kemeny; silsby-rocky; ],
1366665129,near[kemeny; silsby-rocky; baker-berry; ],
1366665145,near[carpenterhall; baker-berry; sanborn; ],
1366665166,near[baker-berry; sanborn; carpenterhall; ],
1366665177,near[sanborn; carpenterhall; baker-berry; ],
1366665188,near[blunt_alumni_center; sanborn; baker-berry; ],
1366665205,near[blunt_alumni_center; massrow; sanborn; ],
1366665224,near[massrow; parkhurst; ],
1366665234,near[massrow; parkhurst; ],
1366665244,near[parkhurst; massrow; ],
1366665255,near[massrow; parkhurst; robinson; ],
1366665269,in[massrow],
1366665280,in[massrow],
1366665291,near[massrow; 53_commons; parkhurst; ],
1366665303,in[massrow],
1366665313,in[massrow],
1366665323,in[massrow],
1366665333,in[massrow],
1366665343,in[53_commons],
1366665357,in[53_commons],
1366665367,in[53_commons],
1366665382,in[53_commons],
1366665392,in[53_commons],
1366665403,in[53_commons],
1366665413,in[53_commons],
1366665423,in[53_commons],
1366665433,in[53_commons],
1366665443,in[53_commons],
1366665453,in[53_commons],
1366665463,in[53_commons],
1366665473,in[53_commons],
1366665484,in[53_commons],
1366665494,in[53_commons],
1366665504,in[53_commons],
1366665514,in[53_commons],
1366665524,in[53_commons],
1366665535,in[53_commons],
1366665545,in[53_commons],
1366665555,in[53_commons],
1366665565,in[53_commons],
1366665575,in[53_commons],
1366665592,in[53_commons],
1366665602,in[53_commons],
1366665612,in[53_commons],
1366665623,in[53_commons],
1366665634,in[53_commons],
1366665647,in[53_commons],
1366665657,in[53_commons],
1366665667,in[53_commons],
1366665677,in[53_commons],
1366665687,in[53_commons],
1366665698,in[53_commons],
1366665708,in[53_commons],
1366665718,in[53_commons],
1366665735,in[53_commons],
1366665745,in[53_commons],
1366665756,in[53_commons],
1366665766,in[53_commons],
1366665776,in[53_commons],
1366665786,in[53_commons],
1366665796,in[53_commons],
1366665806,in[53_commons],
1366665816,in[53_commons],
1366665826,in[53_commons],
1366665836,in[53_commons],
1366665846,in[53_commons],
1366665857,in[53_commons],
1366665867,in[53_commons],
1366665877,in[53_commons],
1366665887,in[53_commons],
1366665897,in[53_commons],
1366665907,in[53_commons],
1366665917,in[53_commons],
1366665927,in[53_commons],
1366665937,in[53_commons],
1366665947,in[53_commons],
1366665957,in[53_commons],
1366665967,in[53_commons],
1366665977,in[53_commons],
1366665987,in[53_commons],
1366665997,in[53_commons],
1366666007,in[53_commons],
1366666017,in[53_commons],
1366666028,in[53_commons],
1366666038,in[53_commons],
1366666048,in[53_commons],
1366666058,in[53_commons],
1366666068,in[53_commons],
1366666078,in[53_commons],
1366666088,in[53_commons],
1366666107,in[53_commons],
1366666123,in[53_commons],
1366666138,in[53_commons],
1366666154,in[53_commons],
1366666169,in[53_commons],
1366666185,in[53_commons],
1366666195,in[53_commons],
1366666205,in[53_commons],
1366666215,in[53_commons],
1366666225,in[53_commons],
1366666235,in[53_commons],
1366666245,in[53_commons],
1366666255,in[53_commons],
1366666265,in[53_commons],
1366666275,in[53_commons],
1366666286,in[53_commons],
1366666296,in[53_commons],
1366666306,in[53_commons],
1366666316,in[53_commons],
1366666326,in[53_commons],
1366666336,in[53_commons],
1366666347,in[53_commons],
1366666357,in[53_commons],
1366666367,in[53_commons],
1366666377,in[53_commons],
1366666387,in[53_commons],
1366666397,in[53_commons],
1366666407,in[53_commons],
1366666417,in[53_commons],
1366666427,in[53_commons],
1366666438,in[53_commons],
1366666448,in[53_commons],
1366666458,in[53_commons],
1366666468,in[53_commons],
1366666478,in[53_commons],
1366666488,in[53_commons],
1366666499,in[53_commons],
1366666509,in[53_commons],
1366666519,in[53_commons],
1366666529,in[53_commons],
1366666539,in[53_commons],
1366666549,in[53_commons],
1366666559,in[53_commons],
1366666570,in[53_commons],
1366666580,in[53_commons],
1366666590,in[53_commons],
1366666600,in[53_commons],
1366666610,in[53_commons],
1366666621,in[53_commons],
1366666631,in[53_commons],
1366666641,in[53_commons],
1366666651,in[53_commons],
1366666661,in[53_commons],
1366666671,in[53_commons],
1366666681,in[53_commons],
1366666692,in[53_commons],
1366666702,in[53_commons],
1366666712,in[53_commons],
1366666722,in[53_commons],
1366666732,in[53_commons],
1366666742,in[53_commons],
1366666753,in[53_commons],
1366666763,in[53_commons],
1366666773,in[53_commons],
1366666783,in[53_commons],
1366666793,in[53_commons],
1366666803,in[53_commons],
1366666813,in[53_commons],
1366666824,in[53_commons],
1366666834,in[53_commons],
1366666844,in[53_commons],
1366666854,in[53_commons],
1366666864,in[53_commons],
1366666874,in[53_commons],
1366666885,in[53_commons],
1366666895,in[53_commons],
1366666905,in[53_commons],
1366666915,in[53_commons],
1366666925,in[53_commons],
1366666935,in[53_commons],
1366666946,in[53_commons],
1366666956,in[53_commons],
1366666966,in[53_commons],
1366666976,in[53_commons],
1366666986,in[53_commons],
1366666996,in[53_commons],
1366667006,in[53_commons],
1366667017,in[53_commons],
1366667027,in[53_commons],
1366667037,in[53_commons],
1366667047,in[53_commons],
1366667057,in[53_commons],
1366667067,in[53_commons],
1366667078,in[53_commons],
1366667088,in[53_commons],
1366667098,in[53_commons],
1366667108,in[53_commons],
1366667118,in[53_commons],
1366667128,in[53_commons],
1366667139,in[53_commons],
1366667149,in[53_commons],
1366667159,in[53_commons],
1366667169,in[53_commons],
1366667179,in[53_commons],
1366667190,in[53_commons],
1366667200,in[53_commons],
1366667210,in[53_commons],
1366667220,in[53_commons],
1366667230,in[53_commons],
1366667240,in[53_commons],
1366667259,in[53_commons],
1366667269,in[53_commons],
1366667279,in[53_commons],
1366667289,in[53_commons],
1366667299,in[53_commons],
1366667309,in[53_commons],
1366667319,in[53_commons],
1366667329,in[53_commons],
1366667339,in[53_commons],
1366667349,in[53_commons],
1366667359,in[53_commons],
1366667370,in[53_commons],
1366667380,in[53_commons],
1366667390,in[53_commons],
1366667400,in[53_commons],
1366667410,in[53_commons],
1366667420,in[53_commons],
1366667430,in[53_commons],
1366667440,in[53_commons],
1366667450,in[53_commons],
1366667460,in[53_commons],
1366667470,in[53_commons],
1366667480,in[53_commons],
1366667490,in[53_commons],
1366667500,in[53_commons],
1366667511,in[53_commons],
1366667521,in[53_commons],
1366667531,in[53_commons],
1366667541,in[53_commons],
1366667551,in[53_commons],
1366667561,in[53_commons],
1366667571,in[53_commons],
1366667581,in[53_commons],
1366667591,in[53_commons],
1366667601,in[53_commons],
1366667611,in[53_commons],
1366667622,in[53_commons],
1366667632,in[53_commons],
1366667642,in[53_commons],
1366667652,in[53_commons],
1366667662,in[53_commons],
1366667672,in[53_commons],
1366667682,in[53_commons],
1366667692,in[53_commons],
1366667702,in[53_commons],
1366667713,in[53_commons],
1366667723,in[53_commons],
1366667733,in[53_commons],
1366667744,in[53_commons],
1366667754,in[53_commons],
1366667764,in[53_commons],
1366667774,in[53_commons],
1366667784,in[53_commons],
1366667794,in[53_commons],
1366667804,in[53_commons],
1366667814,in[53_commons],
1366667824,in[53_commons],
1366667835,in[53_commons],
1366667845,in[53_commons],
1366667855,in[53_commons],
1366667865,in[53_commons],
1366667875,in[53_commons],
1366667885,in[53_commons],
1366667895,in[53_commons],
1366667905,in[53_commons],
1366667915,in[53_commons],
1366667926,in[53_commons],
1366667936,in[53_commons],
1366667946,in[53_commons],
1366667956,in[53_commons],
1366667966,in[53_commons],
1366667976,in[53_commons],
1366667987,in[53_commons],
1366667997,in[53_commons],
1366668007,in[53_commons],
1366668017,in[53_commons],
1366668027,in[53_commons],
1366668037,in[53_commons],
1366668047,in[53_commons],
1366668057,in[53_commons],
1366668068,in[53_commons],
1366668078,in[53_commons],
1366668088,in[53_commons],
1366668098,in[53_commons],
1366668108,in[53_commons],
1366668118,in[53_commons],
1366668128,in[53_commons],
1366668138,in[53_commons],
1366668149,in[53_commons],
1366668159,in[53_commons],
1366668169,in[53_commons],
1366668179,in[53_commons],
1366668193,in[53_commons],
1366668203,in[53_commons],
1366668214,in[53_commons],
1366668224,in[53_commons],
1366668234,in[53_commons],
1366668244,in[53_commons],
1366668265,in[53_commons],
1366668280,near[massrow; mcnutt; ],
1366668291,near[massrow; parkhurst; mcnutt; ],
1366668305,near[parkhurst; massrow; mcnutt; ],
1366668315,near[parkhurst; massrow; mcnutt; ],
1366668325,in[parkhurst],
1366668336,in[parkhurst],
1366668346,in[parkhurst],
1366668357,in[parkhurst],
1366668367,in[parkhurst],
1366668377,in[parkhurst],
1366668387,in[parkhurst],
1366668397,in[parkhurst],
1366668407,near[parkhurst; baker-berry; ],
1366668418,in[baker-berry],
1366668429,in[baker-berry],
1366668439,in[baker-berry],
1366668449,in[baker-berry],
1366668459,near[carpenterhall; kemeny; baker-berry; ],
1366668478,in[carpenterhall],
1366668488,in[carpenterhall],
1366668505,near[kemeny; carpenterhall; ],
1366668515,near[kemeny; carpenterhall; ],
1366668525,near[kemeny; carpenterhall; ],
1366668535,near[kemeny; carpenterhall; ],
1366668545,near[kemeny; carpenterhall; ],
1366668568,in[carpenterhall],
1366668579,near[carpenterhall; kemeny; cutter-north; ],
1366668593,near[north-main; kemeny; cutter-north; ],
1366668603,in[north-main],
1366668660,in[north-main],
1366668675,in[north-main],
1366668685,in[north-main],
1366668695,in[north-main],
1366668708,in[north-main],
1366668718,in[north-main],
1366668729,in[north-main],
1366668740,in[north-main],
1366668750,in[north-main],
1366668760,in[north-main],
1366668770,in[north-main],
1366668780,in[north-main],
1366668790,in[north-main],
1366668800,in[north-main],
1366668810,in[north-main],
1366668820,in[north-main],
1366668830,in[north-main],
1366668841,in[north-main],
1366668851,in[north-main],
1366668861,in[north-main],
1366668872,in[north-main],
1366668882,in[north-main],
1366668892,in[north-main],
1366668902,in[north-main],
1366668912,in[north-main],
1366668923,in[north-main],
1366668933,in[north-main],
1366668943,in[north-main],
1366668953,in[north-main],
1366668963,in[north-main],
1366668973,in[north-main],
1366668984,in[north-main],
1366668994,in[north-main],
1366669004,in[north-main],
1366669014,in[north-main],
1366669024,in[north-main],
1366669034,in[north-main],
1366669045,in[north-main],
1366669055,in[north-main],
1366669065,in[north-main],
1366669075,in[north-main],
1366669085,in[north-main],
1366669096,in[north-main],
1366669106,in[north-main],
1366669116,in[north-main],
1366669126,in[north-main],
1366669136,in[north-main],
1366669147,in[north-main],
1366669157,in[north-main],
1366669167,in[north-main],
1366669177,in[north-main],
1366669187,in[north-main],
1366669198,in[north-main],
1366669208,in[north-main],
1366669218,in[north-main],
1366669228,in[north-main],
1366669238,in[north-main],
1366669248,in[north-main],
1366669259,in[north-main],
1366669269,in[north-main],
1366669279,in[north-main],
1366669289,in[north-main],
1366669299,in[north-main],
1366669310,in[north-main],
1366669320,in[north-main],
1366669330,in[north-main],
1366669340,in[north-main],
1366669351,in[north-main],
1366669361,in[north-main],
1366669371,in[north-main],
1366669381,in[north-main],
1366669391,in[north-main],
1366669401,in[north-main],
1366669412,in[north-main],
1366669422,in[north-main],
1366669432,in[north-main],
1366669442,in[north-main],
1366669452,in[north-main],
1366669463,in[north-main],
1366669473,in[north-main],
1366669483,in[north-main],
1366669493,in[north-main],
1366669503,in[north-main],
1366669513,in[north-main],
1366669524,in[north-main],
1366669534,in[north-main],
1366669544,in[north-main],
1366669554,in[north-main],
1366669565,in[north-main],
1366669575,in[north-main],
1366669585,in[north-main],
1366669595,in[north-main],
1366669605,in[north-main],
1366669616,in[north-main],
1366669626,in[north-main],
1366669636,in[north-main],
1366669646,in[north-main],
1366669656,in[north-main],
1366669667,in[north-main],
1366669677,in[north-main],
1366669687,in[north-main],
1366669697,in[north-main],
1366669708,in[north-main],
1366669718,in[north-main],
1366669728,in[north-main],
1366669738,in[north-main],
1366669748,in[north-main],
1366669758,in[north-main],
1366669769,in[north-main],
1366669779,in[north-main],
1366669789,in[north-main],
1366669799,in[north-main],
1366669810,in[north-main],
1366669820,in[north-main],
1366669830,in[north-main],
1366669840,in[north-main],
1366669850,in[north-main],
1366669861,in[north-main],
1366669871,in[north-main],
1366669881,in[north-main],
1366669891,in[north-main],
1366669902,in[north-main],
1366669912,in[north-main],
1366669922,in[north-main],
1366669932,in[north-main],
1366669942,in[north-main],
1366669953,in[north-main],
1366669963,in[north-main],
1366669973,in[north-main],
1366669983,in[north-main],
1366669993,in[north-main],
1366670004,in[north-main],
1366670014,in[north-main],
1366670024,in[north-main],
1366670034,in[north-main],
1366670044,in[north-main],
1366670054,in[north-main],
1366670065,in[north-main],
1366670075,in[north-main],
1366670085,in[north-main],
1366670095,in[north-main],
1366670105,in[north-main],
1366670116,in[north-main],
1366670126,in[north-main],
1366670136,in[north-main],
1366670146,in[north-main],
1366670157,in[north-main],
1366670167,in[north-main],
1366670177,in[north-main],
1366670187,in[north-main],
1366670197,in[north-main],
1366670207,in[north-main],
1366670218,in[north-main],
1366670228,in[north-main],
1366670238,in[north-main],
1366670248,in[north-main],
1366670258,in[north-main],
1366670269,in[north-main],
1366670279,in[north-main],
1366670289,in[north-main],
1366670299,in[north-main],
1366670309,in[north-main],
1366670319,in[north-main],
1366670330,in[north-main],
1366670340,in[north-main],
1366670350,in[north-main],
1366670360,in[north-main],
1366670371,in[north-main],
1366670381,in[north-main],
1366670391,in[north-main],
1366670401,in[north-main],
1366670411,in[north-main],
1366670421,in[north-main],
1366670432,in[north-main],
1366670442,in[north-main],
1366670452,in[north-main],
1366670462,in[north-main],
